ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,POBMAS,POBFEM,P_0A2,P_18YMAS,P_3A5,P_6A11,P_8A14,P_15A17,P_12A14,REL_H_M,PROM_HNV,PNACENT,PNACOE,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,POBHOG,T_VIVHAB
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,006,112,52,60,6,80,*,16,15,6,3,86.67,2.53,91,21,32,48,9,26,112,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,007,182,84,98,13,123,11,17,21,10,8,85.71,2.04,170,12,56,74,10,42,182,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,008,109,54,55,5,75,4,14,17,4,7,98.18,2.50,93,16,28,51,7,25,109,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,009,96,46,50,0,67,5,11,12,6,7,92,2.36,80,16,33,40,7,22,96,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,010,177,89,88,14,108,13,26,23,8,8,101.14,2.29,158,19,51,61,12,34,177,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,011,69,29,40,3,50,4,7,7,3,*,72.50,2.06,53,16,22,29,4,17,69,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,012,56,26,30,3,38,*,8,5,6,0,86.67,1.76,46,10,14,27,3,8,56,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,013,164,79,85,10,102,9,17,18,13,7,92.94,1.87,137,21,45,68,9,38,158,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,014,183,82,101,8,113,16,20,27,8,12,81.19,1.79,116,59,47,75,11,40,177,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,015,121,63,58,7,81,7,17,17,4,5,108.62,2.60,108,13,28,48,14,29,121,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,016,64,27,37,3,47,*,5,7,4,4,72.97,1.59,57,7,21,30,4,20,64,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,017,88,44,44,4,54,5,11,17,5,9,100,2.17,69,17,31,24,13,13,88,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,018,144,62,82,*,107,*,13,16,12,8,75.61,1.69,128,16,57,58,12,30,144,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,020,26,11,15,0,22,0,*,*,*,*,73.33,1.08,20,6,10,14,0,8,26,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,021,36,17,19,0,31,0,*,*,*,*,89.47,1.17,33,3,13,21,0,11,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,022,49,24,25,0,39,*,*,4,4,3,96,1.17,40,*,17,23,3,13,49,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,023,36,17,19,*,23,0,8,7,*,3,89.47,1.38,32,4,9,14,4,11,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,024,34,17,17,0,23,3,4,4,3,*,100,1.54,30,*,8,14,3,11,34,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,025,34,18,16,*,25,*,*,3,*,3,112.50,1.31,23,9,12,14,3,12,34,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,026,193,87,106,9,143,11,16,15,7,7,82.08,2.26,162,30,54,78,25,46,193,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,027,318,160,158,13,227,23,28,32,17,10,101.27,2.01,270,48,87,135,32,84,318,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,028,73,30,43,3,54,*,6,10,3,5,69.77,2.54,56,17,30,23,9,18,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,029,21,10,11,*,17,0,*,*,0,*,90.91,1.33,18,3,5,12,*,6,21,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,030,178,76,102,12,127,17,14,14,3,5,74.51,1.08,146,27,35,83,17,68,178,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,224A,031,136,68,68,7,99,9,10,7,6,*,100,1.07,108,25,30,61,16,59,133,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,2254,000,4367,2099,2268,175,3110,183,386,483,269,212,92.55,1.64,3489,766,1421,1843,265,1153,4352,1158
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,001,181,94,87,7,141,7,13,14,8,5,108.05,1.82,137,31,55,74,14,49,181,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,002,337,158,179,15,255,13,26,29,17,11,88.27,1.82,275,59,106,144,28,83,337,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,003,49,27,22,0,31,5,7,7,*,4,122.73,1.50,40,5,13,19,*,13,49,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,004,57,26,31,*,42,*,4,9,3,5,83.87,1.32,44,9,24,23,3,13,57,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,005,30,12,18,0,24,0,3,*,*,*,66.67,0.75,26,4,9,17,*,10,30,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,006,13,6,7,*,10,0,*,*,0,0,85.71,1.17,12,*,*,8,0,4,13,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,007,186,94,92,7,140,3,15,19,12,9,102.17,1.65,160,20,67,76,14,50,186,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,008,38,21,17,*,32,0,0,*,4,*,123.53,1.80,34,4,20,14,3,11,38,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,010,16,8,8,0,14,0,0,*,*,*,100,1,16,0,9,6,*,5,16,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,011,12,5,7,0,11,0,*,*,0,0,71.43,1.33,8,*,5,5,0,5,12,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,012,12,5,7,0,8,*,*,*,*,0,71.43,1,7,3,4,4,*,3,12,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,013,113,53,60,7,92,5,*,3,4,3,88.33,1.21,95,17,34,53,12,39,113,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,014,68,29,39,0,49,*,6,10,5,7,74.36,1.51,57,10,25,26,9,19,68,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,015,125,49,76,3,91,8,9,11,9,5,64.47,1.31,102,22,40,46,18,42,125,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,016,86,39,47,3,63,6,7,11,3,4,82.98,1.63,73,13,25,38,7,23,86,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,017,75,34,41,3,56,*,8,9,3,3,82.93,1.58,64,10,23,32,3,21,75,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,018,60,34,26,*,43,4,6,8,*,4,130.77,1.75,41,18,16,29,*,14,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,019,245,118,127,13,165,6,25,29,26,10,92.91,1.52,199,45,95,95,11,67,245,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,020,264,132,132,13,171,15,23,29,20,13,100,1.59,210,45,90,104,9,65,255,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,021,250,112,138,11,172,9,28,36,14,16,81.16,1.83,184,57,74,111,8,66,250,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,022,227,104,123,9,157,5,20,26,22,14,84.55,1.59,173,43,82,94,10,60,227,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,023,261,126,135,14,190,12,25,22,15,5,93.33,1.77,198,63,71,125,14,64,261,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,024,154,67,87,7,106,9,14,17,10,8,77.01,1.51,120,34,51,63,10,42,154,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,025,30,13,17,0,23,*,6,3,0,0,76.47,2,26,4,5,16,*,10,30,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,026,331,172,159,20,207,21,38,49,25,20,108.18,1.88,254,74,101,138,12,72,331,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,027,91,45,46,3,65,7,8,10,3,5,97.83,1.78,60,28,19,48,4,27,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,028,306,146,160,16,204,17,28,35,20,15,91.25,1.70,234,64,93,127,19,77,300,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,029,51,23,28,*,35,*,3,6,7,3,82.14,1.26,40,11,23,20,*,16,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,030,272,133,139,7,181,12,29,40,9,17,95.68,1.77,225,27,87,100,15,69,272,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,031,29,16,13,0,24,0,*,4,*,*,123.08,2.23,27,*,13,10,4,7,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,032,111,54,57,4,87,*,9,10,6,4,94.74,1.26,89,14,37,50,6,35,111,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,033,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,034,7,*,5,0,6,0,0,0,*,0,40,0.60,7,0,5,*,0,3,7,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,036,138,67,71,*,106,6,10,13,8,7,94.37,1.90,123,14,52,59,10,30,138,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,037,72,36,36,*,55,*,6,12,*,7,100,1.64,64,8,25,30,9,24,72,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,038,47,27,20,4,37,*,*,3,*,*,135,1.75,44,3,11,26,3,11,47,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2254,039,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,2269,000,1758,867,891,84,1212,92,196,220,90,84,97.31,1.61,1407,330,504,738,143,513,1758,513
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,001,114,51,63,3,80,7,15,18,4,5,80.95,1.04,87,26,31,49,9,37,114,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,002,702,345,357,49,427,56,98,101,37,35,96.64,2.13,540,158,165,278,56,174,702,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,005,86,38,48,3,60,8,8,9,3,4,79.17,1.46,62,23,22,36,9,25,86,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,006,521,261,260,12,394,10,51,62,30,24,100.38,1.36,440,74,174,227,47,171,521,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,007,31,20,11,4,21,*,*,*,*,*,181.82,2,25,6,10,14,0,9,31,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,008,16,7,9,0,14,0,*,*,0,*,77.78,1.13,14,*,9,6,0,5,16,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,009,17,10,7,*,12,0,*,*,*,0,142.86,1.17,14,3,3,10,0,6,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,010,18,7,11,4,13,0,0,*,0,*,63.64,0.78,16,*,4,8,*,6,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,011,37,24,13,0,33,*,*,*,*,*,184.62,1,28,6,14,19,*,13,37,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,012,34,13,21,*,23,0,3,5,4,3,61.90,0.75,32,*,13,14,3,12,34,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,013,17,8,9,0,16,0,0,0,*,0,88.89,0.88,15,*,7,8,*,7,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,014,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,015,92,45,47,*,64,*,11,12,8,5,95.74,1.59,78,13,30,39,8,25,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2269,016,65,33,32,4,51,4,3,5,0,3,103.13,1.31,49,13,22,26,6,21,65,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,2273,000,52,23,29,3,33,0,6,10,5,5,79.31,2.39,44,8,17,22,3,9,52,9
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2273,001,29,13,16,*,20,0,3,5,3,*,81.25,2.92,25,4,7,16,*,6,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2273,002,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2273,003,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2273,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,2288,000,5792,2777,3015,239,3993,266,528,643,314,288,92.11,1.75,4678,888,1733,2346,485,1429,5630,1483
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,001,98,46,52,*,59,3,*,*,5,*,88.46,1.69,63,8,27,28,10,18,71,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,002,120,62,58,4,75,3,11,12,7,5,106.90,1.70,89,16,30,48,9,27,105,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,003,128,65,63,5,95,6,8,14,6,8,103.17,1.93,99,29,40,58,11,30,128,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,004,90,47,43,3,73,*,6,3,6,0,109.30,1.97,74,16,34,35,10,24,90,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,005,95,45,50,0,68,7,15,12,*,3,90,2.24,90,4,19,40,14,17,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,006,92,47,45,5,77,*,3,6,*,5,104.44,2.44,80,12,29,48,6,26,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,008,195,92,103,5,137,3,9,10,12,5,89.32,1.57,144,27,71,68,15,42,171,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,009,94,51,43,*,80,*,8,9,*,*,118.60,2.11,82,12,32,38,12,35,94,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,010,130,62,68,*,96,*,15,19,5,7,91.18,1.63,104,22,41,53,14,27,127,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,011,392,173,219,20,272,22,37,44,22,19,79,1.96,342,46,117,156,40,108,392,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,012,660,312,348,34,453,31,71,86,33,35,89.66,1.99,562,94,196,266,59,171,657,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,013,134,64,70,*,103,6,4,7,13,6,91.43,1.59,112,21,53,62,7,33,134,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,015,38,20,18,3,21,3,4,6,4,3,111.11,3,31,7,15,10,3,9,38,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,016,73,35,38,5,50,4,8,9,*,4,92.11,1.97,52,21,18,35,3,16,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,017,97,46,51,*,62,5,10,15,5,8,90.20,1.61,80,11,30,38,7,22,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,018,178,88,90,14,115,7,19,23,9,11,97.78,1.74,142,32,45,83,7,27,175,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,019,218,107,111,16,140,10,29,24,12,8,96.40,2.26,160,54,48,94,18,43,215,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,020,171,91,80,8,110,15,17,23,11,10,113.75,2.29,127,41,57,54,20,36,171,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,021,200,93,107,18,133,12,17,23,10,10,86.92,1.71,168,32,55,88,10,32,200,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,022,218,104,114,17,141,13,33,29,8,6,91.23,2.22,163,55,54,87,14,35,218,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,023,141,71,70,3,92,9,14,20,13,10,101.43,1.80,117,23,48,56,11,36,141,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,024,155,75,80,8,106,9,14,10,10,6,93.75,2.26,133,22,41,66,15,31,155,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,025,87,39,48,4,64,4,7,11,*,6,81.25,1.60,66,21,25,34,13,29,87,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,026,41,23,18,0,35,0,*,6,0,5,127.78,2.56,29,12,20,14,6,12,41,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,027,25,12,13,*,14,*,*,*,*,*,92.31,2,19,3,6,10,*,7,22,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,029,10,6,4,0,8,*,0,0,*,0,150,3,6,4,3,4,*,5,10,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,030,99,49,50,6,75,5,5,7,3,5,98,1.50,89,10,30,49,4,23,99,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,031,106,53,53,7,61,7,10,18,10,11,100,1.97,76,28,38,38,6,12,106,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2288,032,1707,799,908,44,1178,73,149,194,100,88,88,1.33,1379,205,511,686,138,496,1632,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,2292,000,5342,2569,2773,216,3575,240,570,661,279,271,92.64,1.58,4078,1057,1510,2196,413,1445,5156,1507
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,001,218,102,116,13,134,11,28,40,10,19,87.93,1.64,142,72,59,87,17,50,215,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,002,153,75,78,6,94,8,21,26,8,12,96.15,1.71,94,56,45,64,5,31,150,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,003,242,110,132,12,156,14,34,34,7,10,83.33,2.03,179,54,62,96,15,47,233,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,004,91,40,51,5,63,*,13,11,5,4,78.43,1.92,64,25,25,35,12,18,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,005,89,39,50,5,62,6,11,8,5,0,78,1.74,66,23,28,32,7,19,89,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,006,84,38,46,*,52,4,12,17,6,8,82.61,1.49,66,18,26,33,7,18,84,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,007,146,67,79,5,105,5,15,23,6,10,84.81,1.41,100,45,44,58,19,40,146,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,009,160,72,88,10,112,6,15,16,6,8,81.82,1.66,127,30,48,67,11,39,157,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,010,95,46,49,4,64,10,11,6,5,*,93.88,1.92,71,24,30,31,9,20,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,011,44,27,17,*,29,3,5,9,*,4,158.82,1.53,35,9,16,18,*,11,44,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,012,110,63,47,*,69,10,14,18,4,5,134.04,1.94,86,18,30,44,4,26,104,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,013,40,20,20,3,30,*,*,*,*,*,100,1.25,38,*,11,20,*,14,40,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,014,41,17,24,*,25,0,*,*,*,*,70.83,1,31,*,8,14,6,13,32,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,015,47,18,29,*,35,*,3,3,*,*,62.07,1.14,37,7,13,19,7,16,44,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,016,39,19,20,*,26,*,3,*,8,0,95,0.83,32,7,11,22,*,13,39,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,017,51,27,24,*,37,4,6,4,*,*,112.50,1.40,40,9,9,26,3,17,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,018,37,22,15,*,22,*,6,4,0,*,146.67,1.86,24,7,5,13,4,11,31,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,019,51,19,32,*,35,*,7,8,*,3,59.38,0.96,44,6,15,21,4,16,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,020,45,21,24,0,30,0,3,*,3,0,87.50,1.39,29,6,10,19,4,14,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,021,104,55,49,*,75,6,8,13,4,7,112.24,1.02,91,10,36,43,7,34,101,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,022,49,25,24,3,35,5,4,3,*,0,104.17,1.05,39,10,12,21,3,19,49,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,023,103,50,53,6,75,3,4,8,4,5,94.34,1.32,71,26,33,44,7,33,97,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,024,110,53,57,3,64,6,8,14,10,7,92.98,1.51,89,8,34,36,11,30,98,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,025,49,23,26,0,34,*,7,8,5,*,88.46,1.43,39,10,19,17,5,18,49,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,026,93,45,48,3,68,4,6,7,*,4,93.75,1.24,68,18,29,38,6,32,87,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,027,111,60,51,3,86,*,8,10,9,4,117.65,1.67,93,18,34,52,12,34,111,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,028,95,43,52,*,70,6,7,7,8,*,82.69,1.41,72,23,28,46,6,35,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,029,122,59,63,8,77,*,13,12,9,5,93.65,1.29,103,10,31,52,8,32,113,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,030,101,51,50,*,66,*,7,6,8,*,102,1.57,68,18,25,39,11,31,86,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,031,92,34,58,8,66,*,8,11,4,4,58.62,1.35,74,18,29,37,8,33,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,032,94,41,53,6,61,4,10,8,7,3,77.36,1.22,80,11,23,42,6,32,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,033,101,46,55,4,72,*,14,12,5,4,83.64,1.50,84,15,33,32,15,35,101,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,034,350,158,192,14,260,7,23,37,16,21,82.29,1.71,271,68,110,158,29,98,341,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,035,64,30,34,*,41,*,8,8,3,4,88.24,1.39,46,12,20,23,5,15,58,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,036,26,13,13,*,22,*,0,*,*,*,100,0.91,20,5,9,14,*,8,26,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,037,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,038,252,122,130,14,155,17,39,36,13,14,93.85,1.93,221,31,63,99,19,64,252,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,039,185,97,88,11,125,9,22,29,7,11,110.23,2.26,152,31,46,76,21,50,185,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,040,78,34,44,*,55,*,4,3,3,*,77.27,1.35,57,9,27,24,8,26,66,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,041,45,23,22,0,27,*,5,5,*,*,104.55,1.38,22,14,13,12,5,13,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,042,56,29,27,*,36,4,8,7,*,*,107.41,1.42,44,9,8,24,7,17,53,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,043,38,17,21,*,24,*,5,7,3,3,80.95,1.22,35,3,12,14,4,11,38,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,044,97,51,46,*,61,5,10,15,3,6,110.87,1.48,70,17,26,38,6,26,88,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,045,123,66,57,8,76,7,15,20,7,10,115.79,1.62,88,35,33,54,6,26,123,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,047,30,16,14,*,21,*,4,3,*,0,114.29,1.64,26,4,8,12,3,8,30,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,2292,048,78,40,38,0,58,6,5,7,5,4,105.26,2.19,62,16,29,33,5,18,78,*
